idx,x,y,z,nx,ny,nz,dx,dy,dz,seg_len,cumulative_len
454,-0.270428,0.324368,0.601197,-0.320934,-0.906118,-0.275592,0.750926,-0.119303,-0.649521,0.003574,1.904692
455,-0.266811,0.323414,0.599857,-0.314102,-0.908483,-0.275676,0.806488,-0.142147,-0.573909,0.003974,1.908666
456,-0.262904,0.322123,0.599156,-0.302182,-0.913840,-0.271260,0.849873,-0.159829,-0.502165,0.004174,1.912840
457,-0.259005,0.320602,0.598527,-0.297717,-0.914526,-0.273875,0.883441,-0.173008,-0.435430,0.004232,1.917072
458,-0.255034,0.319106,0.597908,-0.281342,-0.918837,-0.276740,0.909260,-0.181228,-0.374704,0.004288,1.921360
459,-0.251517,0.317458,0.596959,-0.261568,-0.924226,-0.278187,0.928953,-0.184193,-0.321122,0.003999,1.925358
460,-0.248117,0.315568,0.595956,-0.245252,-0.928367,-0.279259,0.943537,-0.183951,-0.275501,0.004017,1.929376
461,-0.244938,0.313639,0.594673,-0.242460,-0.927201,-0.285502,0.954296,-0.181737,-0.237257,0.003934,1.933309
462,-0.241252,0.311950,0.594049,-0.235284,-0.926994,-0.292101,0.962483,-0.177351,-0.205360,0.004102,1.937411
463,-0.236316,0.312339,0.594124,-0.230046,-0.926853,-0.296685,0.969007,-0.170004,-0.179230,0.004952,1.942363
464,-0.232475,0.312996,0.594108,-0.213793,-0.927378,-0.307022,0.974484,-0.159123,-0.158307,0.003897,1.946260
465,-0.228186,0.312795,0.593560,-0.193165,-0.930342,-0.311690,0.979152,-0.145092,-0.142163,0.004329,1.950588
466,-0.223847,0.312266,0.593149,-0.183484,-0.931002,-0.315544,0.982829,-0.130278,-0.130667,0.004391,1.954979
467,-0.219765,0.311404,0.592695,-0.175678,-0.930172,-0.322363,0.985475,-0.117014,-0.123073,0.004196,1.959175
468,-0.215480,0.310757,0.592143,-0.170747,-0.929698,-0.326355,0.987433,-0.105137,-0.117996,0.004369,1.963544
469,-0.211204,0.310936,0.591687,-0.158416,-0.928688,-0.335326,0.989003,-0.094013,-0.114170,0.004304,1.967848
470,-0.207076,0.311257,0.591380,-0.140119,-0.928250,-0.344554,0.990357,-0.083396,-0.110622,0.004152,1.972000
471,-0.202676,0.311095,0.590909,-0.113287,-0.931550,-0.345516,0.991581,-0.073443,-0.106648,0.004429,1.976429
472,-0.198416,0.311020,0.590419,-0.088967,-0.936822,-0.338304,0.992586,-0.065341,-0.102487,0.004288,1.980717
473,-0.194373,0.310608,0.589867,-0.069065,-0.940487,-0.332737,0.993339,-0.059487,-0.098689,0.004101,1.984818
474,-0.190220,0.310540,0.589350,-0.077411,-0.941557,-0.327838,0.993906,-0.055379,-0.095310,0.004186,1.989004
475,-0.186163,0.310916,0.589248,-0.073960,-0.945659,-0.316638,0.994314,-0.052821,-0.092465,0.004076,1.993080
476,-0.182029,0.310581,0.588844,-0.067455,-0.945448,-0.318712,0.994635,-0.051264,-0.089851,0.004167,1.997246
477,-0.177822,0.310075,0.588193,-0.061170,-0.944139,-0.323819,0.995026,-0.049173,-0.086630,0.004288,2.001534
478,-0.173752,0.309487,0.587591,-0.046684,-0.945919,-0.321026,0.995492,-0.045910,-0.082997,0.004156,2.005690
479,-0.169704,0.308731,0.586901,-0.044937,-0.946966,-0.318175,0.995955,-0.041805,-0.079533,0.004176,2.009866
480,-0.165307,0.308400,0.586571,-0.047079,-0.948723,-0.312582,0.996399,-0.037208,-0.076185,0.004421,2.014287
481,-0.160908,0.308066,0.586295,-0.044826,-0.950794,-0.306563,0.996808,-0.032596,-0.072880,0.004421,2.018708
482,-0.156447,0.307857,0.586119,-0.038320,-0.954804,-0.294756,0.997169,-0.028086,-0.069756,0.004469,2.023177
483,-0.151953,0.307608,0.585948,-0.035848,-0.958625,-0.282407,0.997476,-0.023390,-0.067037,0.004504,2.027681
484,-0.147568,0.307578,0.585931,-0.029274,-0.960847,-0.275528,0.997729,-0.018365,-0.064807,0.004386,2.032066
485,-0.143209,0.307485,0.585898,-0.034039,-0.964060,-0.263496,0.997920,-0.013351,-0.063067,0.004360,2.036426
486,-0.138875,0.307603,0.585876,-0.040201,-0.967042,-0.251421,0.998048,-0.008515,-0.061871,0.004336,2.040762
487,-0.134581,0.307806,0.585706,-0.035851,-0.970092,-0.240075,0.998117,-0.003838,-0.061224,0.004302,2.045064
488,-0.130279,0.308026,0.585550,-0.026630,-0.973733,-0.226132,0.998128,0.000791,-0.061148,0.004310,2.049374
489,-0.126058,0.308215,0.585226,-0.018290,-0.975934,-0.217296,0.998099,0.005926,-0.061346,0.004238,2.053612
490,-0.121831,0.308479,0.584922,-0.004446,-0.978422,-0.206569,0.998032,0.011459,-0.061656,0.004247,2.057859
491,-0.117669,0.308754,0.584621,0.003518,-0.980675,-0.195613,0.997914,0.017158,-0.062238,0.004181,2.062040
492,-0.113506,0.309006,0.584322,0.011192,-0.982466,-0.186103,0.997740,0.023263,-0.063039,0.004182,2.066221
493,-0.109360,0.309130,0.584000,0.021574,-0.984106,-0.176264,0.997509,0.029668,-0.064001,0.004160,2.070381
494,-0.105234,0.309210,0.583696,0.029549,-0.984650,-0.172022,0.997226,0.036338,-0.064965,0.004138,2.074520
495,-0.101081,0.309165,0.583360,0.043885,-0.985340,-0.164861,0.996893,0.043481,-0.065685,0.004166,2.078686
496,-0.096916,0.309059,0.583048,0.052387,-0.984482,-0.167481,0.996499,0.051222,-0.066073,0.004179,2.082865
497,-0.092627,0.308868,0.582641,0.058610,-0.982904,-0.174542,0.996041,0.059496,-0.066054,0.004312,2.087177
498,-0.088256,0.308746,0.582246,0.065585,-0.982017,-0.177032,0.995516,0.068120,-0.065632,0.004391,2.091567
499,-0.083905,0.308583,0.581856,0.071181,-0.981518,-0.177640,0.994906,0.077177,-0.064854,0.004372,2.095939
500,-0.079407,0.308664,0.581478,0.077455,-0.980935,-0.178234,0.994174,0.086954,-0.063695,0.004515,2.100453
501,-0.074967,0.309039,0.581196,0.081749,-0.980908,-0.176455,0.993314,0.097246,-0.062216,0.004465,2.104918
502,-0.070485,0.309552,0.580985,0.085527,-0.980815,-0.175178,0.992365,0.107419,-0.060611,0.004516,2.109434
503,-0.066043,0.310146,0.580710,0.096149,-0.980892,-0.169131,0.991367,0.117072,-0.059046,0.004490,2.113924
504,-0.061812,0.310885,0.580493,0.106347,-0.980799,-0.163474,0.990337,0.126122,-0.057671,0.004301,2.118225
505,-0.057627,0.311898,0.580386,0.111622,-0.981389,-0.156258,0.989192,0.135327,-0.056437,0.004307,2.122532
506,-0.053544,0.313077,0.580296,0.116962,-0.981880,-0.149099,0.987838,0.145310,-0.055324,0.004251,2.126783
507,-0.049442,0.314021,0.580181,0.125725,-0.981797,-0.142367,0.986361,0.155317,-0.054482,0.004210,2.130994
508,-0.045322,0.314790,0.579988,0.145475,-0.979704,-0.137906,0.984904,0.164463,-0.053996,0.004195,2.135189
509,-0.041299,0.315594,0.579770,0.165287,-0.977179,-0.133425,0.983569,0.172319,-0.053836,0.004109,2.139298
510,-0.037204,0.316315,0.579565,0.187078,-0.973571,-0.131001,0.982439,0.178618,-0.053935,0.004163,2.143461
511,-0.033082,0.316973,0.579372,0.191169,-0.973453,-0.125869,0.981618,0.182990,-0.054235,0.004178,2.147639
512,-0.028921,0.317587,0.579108,0.192070,-0.973850,-0.121349,0.981168,0.185237,-0.054744,0.004215,2.151854
513,-0.024783,0.318457,0.578857,0.199145,-0.973879,-0.109094,0.981124,0.185260,-0.055445,0.004235,2.156089
514,-0.020705,0.319443,0.578585,0.191499,-0.976666,-0.097216,0.981515,0.182909,-0.056319,0.004204,2.160293
515,-0.016547,0.319940,0.578292,0.188810,-0.977841,-0.090434,0.982295,0.178343,-0.057367,0.004198,2.164492
516,-0.012562,0.320288,0.578027,0.169996,-0.981604,-0.086919,0.983518,0.171021,-0.058682,0.004009,2.168501
517,-0.008631,0.320784,0.577787,0.151907,-0.984835,-0.083805,0.985278,0.159976,-0.060288,0.003969,2.172470
518,-0.004303,0.321449,0.577520,0.134481,-0.988103,-0.074618,0.987392,0.145654,-0.061980,0.004387,2.176857
519,-0.000406,0.323079,0.577389,0.119300,-0.990387,-0.070006,0.989574,0.129197,-0.063649,0.004226,2.181083
520,0.003267,0.324672,0.577079,0.101979,-0.992748,-0.063649,0.991626,0.111445,-0.065249,0.004016,2.185099
521,0.007766,0.325617,0.576675,0.078672,-0.995251,-0.057331,0.993458,0.092627,-0.066801,0.004615,2.189714
522,0.012064,0.326344,0.576391,0.056022,-0.997119,-0.051134,0.995034,0.072265,-0.068449,0.004369,2.194082
523,0.016740,0.327120,0.576115,0.042060,-0.998100,-0.045027,0.996262,0.050483,-0.070097,0.004748,2.198830
524,0.021724,0.327859,0.575847,0.023342,-0.998765,-0.043856,0.997026,0.028672,-0.071535,0.005046,2.203876
525,0.026261,0.328051,0.575633,0.007299,-0.998860,-0.047171,0.997313,0.008028,-0.072817,0.004546,2.208422
526,0.030930,0.327856,0.575281,-0.001593,-0.998645,-0.052025,0.997201,-0.011121,-0.073942,0.004686,2.213108
527,0.035625,0.327066,0.575051,-0.004300,-0.998201,-0.059803,0.996786,-0.028708,-0.074794,0.004767,2.217874
528,0.040054,0.326249,0.574797,-0.009094,-0.997966,-0.063104,0.996175,-0.044204,-0.075369,0.004511,2.222385
529,0.044582,0.325410,0.574415,-0.020485,-0.997338,-0.069983,0.995527,-0.056611,-0.075644,0.004621,2.227007
530,0.048696,0.324738,0.573931,-0.033821,-0.996472,-0.076815,0.994983,-0.065466,-0.075649,0.004197,2.231203
531,0.052764,0.323717,0.573465,-0.051183,-0.995245,-0.082868,0.994601,-0.071166,-0.075529,0.004220,2.235423
532,0.056617,0.322367,0.573053,-0.056674,-0.994556,-0.087448,0.994395,-0.074189,-0.075323,0.004104,2.239527
533,0.060713,0.321161,0.572646,-0.056089,-0.993646,-0.097578,0.994446,-0.073955,-0.074892,0.004289,2.243816
534,0.064796,0.320544,0.572321,-0.066770,-0.991075,-0.115378,0.994812,-0.069555,-0.074233,0.004142,2.247958
535,0.068821,0.319964,0.571957,-0.065300,-0.988901,-0.133460,0.995422,-0.061082,-0.073513,0.004082,2.252040
536,0.072874,0.319605,0.571654,-0.067092,-0.987736,-0.140982,0.996137,-0.049086,-0.072816,0.004080,2.256121
537,0.077103,0.319498,0.571339,-0.058806,-0.987150,-0.148584,0.996763,-0.034354,-0.072691,0.004242,2.260363
538,0.081297,0.319661,0.571117,-0.046036,-0.986384,-0.157886,0.997075,-0.017463,-0.074403,0.004202,2.264565
539,0.085515,0.320089,0.570837,-0.022832,-0.986843,-0.160064,0.996727,0.001541,-0.080822,0.004250,2.268815
540,0.089692,0.320606,0.570662,-0.009628,-0.986716,-0.162168,0.995426,0.021465,-0.093097,0.004212,2.273027
541,0.093931,0.320897,0.570437,0.007043,-0.985825,-0.167632,0.992950,0.041252,-0.111125,0.004256,2.277282
542,0.098169,0.321117,0.570210,0.029645,-0.984517,-0.172762,0.988893,0.060749,-0.135647,0.004249,2.281532
543,0.102368,0.321821,0.570041,0.052581,-0.982572,-0.178288,0.982427,0.080212,-0.168534,0.004261,2.285793
544,0.106602,0.322341,0.569843,0.066719,-0.980675,-0.183918,0.971980,0.099688,-0.212877,0.004270,2.290063
545,0.110809,0.322537,0.569589,0.078045,-0.978893,-0.188886,0.954716,0.119376,-0.272521,0.004219,2.294282
546,0.114911,0.322557,0.569207,0.086799,-0.978016,-0.189604,0.925951,0.138543,-0.351311,0.004121,2.298402
547,0.119082,0.322912,0.568863,0.100043,-0.976623,-0.190261,0.879141,0.155557,-0.450459,0.004200,2.302602
548,0.123181,0.323603,0.568516,0.104547,-0.976025,-0.190904,0.807140,0.169878,-0.565391,0.004171,2.306774
549,0.127317,0.324465,0.568279,0.098730,-0.975707,-0.195573,0.703749,0.180904,-0.687031,0.004232,2.311005
550,0.130432,0.325363,0.567891,0.097210,-0.977477,-0.187320,0.565590,0.186331,-0.803361,0.003265,2.314270
551,0.132480,0.325754,0.567279,0.098110,-0.978938,-0.179037,0.392317,0.183708,-0.901298,0.002173,2.316443
552,0.133391,0.325996,0.566523,0.102515,-0.979983,-0.170659,0.190787,0.172520,-0.966352,0.001208,2.317651
553,0.133292,0.326118,0.565544,0.108340,-0.980544,-0.163696,-0.021835,0.153560,-0.987898,0.000991,2.318642
554,0.131889,0.326074,0.564369,0.108774,-0.982205,-0.153108,-0.224794,0.129956,-0.965701,0.001831,2.320473
555,0.129388,0.325927,0.563070,0.112832,-0.982698,-0.146882,-0.403297,0.104999,-0.909025,0.002822,2.323295
556,0.125733,0.325786,0.561597,0.109421,-0.983501,-0.144061,-0.551780,0.079927,-0.830151,0.003943,2.327238
557,0.121861,0.325603,0.559985,0.104339,-0.983722,-0.146303,-0.668305,0.057524,-0.741660,0.004198,2.331436
558,0.117976,0.325169,0.558314,0.089023,-0.984894,-0.148519,-0.755311,0.040173,-0.654134,0.004252,2.335688
559,0.114035,0.325059,0.556589,0.082039,-0.987372,-0.135522,-0.817687,0.028108,-0.574976,0.004303,2.339991
560,0.110042,0.324925,0.554969,0.063417,-0.989320,-0.131244,-0.862109,0.020453,-0.506310,0.004311,2.344302
561,0.106154,0.324676,0.553374,0.050769,-0.990620,-0.126866,-0.895079,0.016639,-0.445597,0.004210,2.348512
562,0.102287,0.324245,0.551798,0.039200,-0.991346,-0.125285,-0.920428,0.016496,-0.390564,0.004198,2.352710
563,0.098424,0.323809,0.550257,0.027621,-0.991937,-0.123686,-0.940667,0.018571,-0.338823,0.004182,2.356892
564,0.094579,0.323378,0.548808,0.016037,-0.992392,-0.122070,-0.957487,0.022152,-0.287624,0.004131,2.361023
565,0.090969,0.323126,0.547332,0.005193,-0.992329,-0.123515,-0.971035,0.026942,-0.237413,0.003909,2.364932
566,0.087039,0.323689,0.545825,-0.007754,-0.992058,-0.125546,-0.981197,0.032998,-0.190165,0.004246,2.369178
567,0.083304,0.324237,0.544392,-0.020714,-0.991615,-0.127558,-0.988370,0.040297,-0.146632,0.004038,2.373216
568,0.079654,0.325430,0.543290,-0.036326,-0.991345,-0.126160,-0.993371,0.047333,-0.104757,0.003994,2.377210
569,0.075668,0.325831,0.542059,-0.049182,-0.991305,-0.122047,-0.996572,0.052652,-0.063808,0.004192,2.381402
570,0.071709,0.326303,0.541112,-0.047187,-0.991772,-0.119005,-0.998078,0.056103,-0.026315,0.004098,2.385500
571,0.068276,0.326744,0.540394,-0.049648,-0.991379,-0.121255,-0.998321,0.057675,0.005438,0.003534,2.389035
572,0.064092,0.327068,0.540964,-0.049345,-0.990799,-0.126027,-0.997866,0.057540,0.030848,0.004235,2.393270
573,0.060643,0.327298,0.541922,-0.049042,-0.990196,-0.130795,-0.997092,0.055801,0.051896,0.003587,2.396856
574,0.059165,0.327309,0.543167,-0.047578,-0.989277,-0.138086,-0.996219,0.052135,0.069489,0.001933,2.398789
575,0.054697,0.327214,0.547525,-0.043741,-0.988752,-0.143029,-0.995586,0.046477,0.081532,0.006242,2.405031
576,0.051152,0.327493,0.547650,-0.043322,-0.988211,-0.146839,-0.995397,0.038869,0.087599,0.003558,2.408590
577,0.048087,0.327540,0.550714,-0.035310,-0.988447,-0.147396,-0.995641,0.029594,0.088448,0.004334,2.412923
578,0.041122,0.327939,0.555414,-0.025634,-0.988638,-0.148117,-0.996340,0.019578,0.083202,0.008412,2.421335
579,0.036576,0.328596,0.555414,-0.005408,-0.988820,-0.149013,-0.997250,0.009218,0.073536,0.004594,2.425929
580,0.031154,0.329084,0.555883,-0.001498,-0.987013,-0.160633,-0.998203,-0.000739,0.059918,0.005464,2.431393
581,0.022202,0.329084,0.555845,0.005180,-0.985049,-0.172196,-0.998998,-0.010291,0.043567,0.008952,2.440345
582,0.016846,0.328603,0.555414,0.009963,-0.983308,-0.181674,-0.999434,-0.019844,0.027151,0.005395,2.445740
583,0.012349,0.327985,0.555414,0.013630,-0.982008,-0.188344,-0.999489,-0.029771,0.011613,0.004539,2.450279
584,0.003946,0.327580,0.549661,0.023407,-0.980532,-0.194960,-0.999219,-0.039302,-0.004089,0.010191,2.460470
585,0.003549,0.327710,0.548633,0.033230,-0.979385,-0.199250,-0.998671,-0.047392,-0.020248,0.001110,2.461580
586,-0.000700,0.327424,0.547539,0.044888,-0.977240,-0.207334,-0.997901,-0.053869,-0.035939,0.004397,2.465977
587,-0.003212,0.327111,0.547525,0.051491,-0.975149,-0.215485,-0.997114,-0.059316,-0.047382,0.002531,2.468508
588,-0.006303,0.326622,0.547525,0.058079,-0.972949,-0.223599,-0.996592,-0.064044,-0.051982,0.003130,2.471638
589,-0.009933,0.326012,0.547525,0.067869,-0.967479,-0.243675,-0.996424,-0.068275,-0.049782,0.003680,2.475318
590,-0.014042,0.325829,0.546910,0.077632,-0.961492,-0.263639,-0.996451,-0.071947,-0.043692,0.004159,2.479478
591,-0.018243,0.325739,0.546910,0.071347,-0.956923,-0.281438,-0.996586,-0.074707,-0.035133,0.004202,2.483680
592,-0.022467,0.325700,0.547037,0.065485,-0.953021,-0.295742,-0.996814,-0.076283,-0.023292,0.004226,2.487906
593,-0.026667,0.325739,0.547205,0.056515,-0.949843,-0.307577,-0.997041,-0.076337,-0.009002,0.004203,2.492109
594,-0.030968,0.325313,0.547466,0.052840,-0.944405,-0.324512,-0.997186,-0.074736,0.005914,0.004330,2.496439
595,-0.035128,0.324797,0.547693,0.045431,-0.939721,-0.338912,-0.997153,-0.072531,0.020632,0.004197,2.500636
596,-0.039389,0.323916,0.548059,0.038255,-0.934662,-0.353473,-0.996907,-0.070555,0.034612,0.004366,2.505003
597,-0.043720,0.323118,0.548377,0.031717,-0.930516,-0.364875,-0.996479,-0.068792,0.047940,0.004416,2.509419
598,-0.047678,0.323087,0.548960,0.025171,-0.926191,-0.376213,-0.996044,-0.066888,0.058497,0.004000,2.513419
599,-0.051647,0.322718,0.549240,0.019338,-0.921665,-0.387504,-0.995784,-0.064940,0.064781,0.003996,2.517416
600,-0.055661,0.322320,0.549432,0.013257,-0.917195,-0.398217,-0.995699,-0.063099,0.067832,0.004038,2.521454
601,-0.060012,0.322099,0.549850,0.014761,-0.912804,-0.408131,-0.995694,-0.061758,0.069134,0.004377,2.525830
602,-0.064234,0.322444,0.550561,0.018492,-0.908436,-0.417614,-0.995694,-0.061142,0.069681,0.004295,2.530126
603,-0.068449,0.322639,0.550975,0.023284,-0.903508,-0.427938,-0.995692,-0.061136,0.069715,0.004239,2.534365
604,-0.072689,0.322456,0.551311,0.027694,-0.898459,-0.438184,-0.995739,-0.061567,0.068654,0.004258,2.538623
605,-0.077028,0.322108,0.551485,0.025038,-0.892984,-0.449392,-0.995840,-0.062506,0.066306,0.004356,2.542979
606,-0.081371,0.321730,0.551749,0.026171,-0.886260,-0.462447,-0.995940,-0.063966,0.063331,0.004367,2.547346
607,-0.085686,0.321502,0.552096,0.021786,-0.881358,-0.471946,-0.996056,-0.065120,0.060262,0.004336,2.551682
608,-0.089904,0.321403,0.552394,0.025773,-0.876412,-0.480871,-0.996200,-0.065427,0.057482,0.004230,2.555911
609,-0.094174,0.321149,0.552591,0.029752,-0.871367,-0.489728,-0.996365,-0.064897,0.055184,0.004281,2.560193
610,-0.098421,0.320869,0.552758,0.023347,-0.872745,-0.487617,-0.996535,-0.063713,0.053461,0.004259,2.564452
611,-0.102710,0.320537,0.552899,0.016938,-0.874082,-0.485482,-0.996694,-0.062064,0.052442,0.004305,2.568757
612,-0.106992,0.320190,0.553045,0.018338,-0.872929,-0.487503,-0.996868,-0.059214,0.052428,0.004298,2.573055
613,-0.111243,0.319704,0.553114,0.015530,-0.869391,-0.493880,-0.997076,-0.054487,0.053578,0.004280,2.577335
614,-0.115479,0.319258,0.553237,0.009369,-0.869924,-0.493097,-0.997289,-0.048017,0.055758,0.004261,2.581596
615,-0.119694,0.318841,0.553371,-0.002053,-0.873158,-0.487433,-0.997463,-0.039832,0.059006,0.004237,2.585833
616,-0.123881,0.318372,0.553479,-0.018696,-0.876085,-0.481793,-0.997543,-0.029928,0.063348,0.004215,2.590048
617,-0.128034,0.317743,0.553479,-0.034615,-0.878660,-0.476191,-0.997479,-0.018447,0.068527,0.004200,2.594248
618,-0.132218,0.317344,0.553618,-0.046317,-0.879566,-0.473517,-0.997235,-0.005987,0.074076,0.004205,2.598454
619,-0.136377,0.317025,0.553805,-0.056857,-0.881066,-0.469564,-0.996797,0.006822,0.079681,0.004176,2.602630
620,-0.140553,0.316834,0.554106,-0.062674,-0.882915,-0.465332,-0.996152,0.019915,0.085351,0.004190,2.606820
621,-0.144675,0.316994,0.554456,-0.069781,-0.884577,-0.461144,-0.995290,0.033084,0.091125,0.004140,2.610960
622,-0.148800,0.317425,0.554926,-0.077757,-0.886116,-0.456895,-0.994247,0.045878,0.096791,0.004174,2.615134
623,-0.152791,0.317859,0.555407,-0.090091,-0.887442,-0.452030,-0.993110,0.057630,0.102034,0.004043,2.619178
624,-0.156787,0.318397,0.555996,-0.101604,-0.888206,-0.448071,-0.992012,0.067442,0.106598,0.004075,2.623252
625,-0.160786,0.318935,0.556625,-0.106451,-0.890766,-0.441819,-0.991051,0.074974,0.110440,0.004084,2.627336
626,-0.164761,0.319880,0.557361,-0.110338,-0.893856,-0.434566,-0.990285,0.080228,0.113579,0.004152,2.631488
627,-0.168862,0.320898,0.558116,-0.114594,-0.896824,-0.427289,-0.989713,0.083389,0.116248,0.004292,2.635780
628,-0.172989,0.321742,0.558892,-0.115959,-0.898493,-0.423396,-0.989331,0.084795,0.118463,0.004283,2.640063
629,-0.177148,0.322522,0.559607,-0.118731,-0.900218,-0.418940,-0.989173,0.084704,0.119838,0.004292,2.644355
630,-0.181509,0.322792,0.560073,-0.120081,-0.901320,-0.416175,-0.989259,0.083283,0.120130,0.004394,2.648749
631,-0.185790,0.323042,0.560529,-0.119098,-0.900846,-0.417482,-0.990306,0.072720,0.118349,0.004313,2.653061
632,-0.190268,0.323450,0.560878,-0.125509,-0.899579,-0.418337,-0.991592,0.057664,0.115843,0.004511,2.657572
633,-0.194733,0.323869,0.561260,-0.124729,-0.901214,-0.415038,-0.992479,0.042499,0.114805,0.004500,2.662072
634,-0.199084,0.324438,0.561713,-0.159051,-0.907727,-0.388246,-0.992941,0.028508,0.115130,0.004412,2.666484
635,-0.203528,0.324599,0.562165,-0.027762,-0.940653,-0.338233,-0.992904,0.014675,0.118006,0.004470,2.670954
636,-0.207897,0.324582,0.562573,-0.027762,-0.940653,-0.338233,-0.992759,0.003842,0.120065,0.004387,2.675341
637,-0.212322,0.324318,0.562974,0.043867,-0.940110,-0.338038,-0.993350,0.003314,0.115085,0.004451,2.679792
638,-0.216710,0.323967,0.563356,0.041296,-0.885008,-0.463741,-0.994260,0.013107,0.106184,0.004419,2.684211
639,-0.220833,0.323768,0.563902,-0.018380,-0.895954,-0.443767,-0.990876,-0.049256,0.125450,0.004164,2.688375
640,-0.224709,0.323570,0.564368,0.011738,-0.878835,-0.476981,-0.986704,-0.051293,0.154221,0.003908,2.692283
641,-0.229043,0.323341,0.565185,-0.052785,-0.869805,-0.490564,-0.988904,-0.026255,0.146219,0.004417,2.696700
642,-0.232706,0.323358,0.565551,-0.206773,-0.852196,-0.480632,-0.994567,0.077758,0.069211,0.003682,2.700382
643,-0.235264,0.323828,0.565618,-0.138737,-0.879052,-0.456091,-0.983185,0.180763,0.025915,0.002601,2.702983
